UserID,UserName,Age,Gender,Location,LastLogin,PurchaseAmount,PurchaseCategory,ReviewScore,LoginFrequency
272,User_272,68,Female,Location_72,2023-10-12,-0.722607474150049,Home & Garden,0.019607500567566948,Weekly
273,User_273,62,Male,Location_73,2023-06-29,0.03686019092263744,Home & Garden,-0.6806603768455378,Daily
274,User_274,21,Male,Location_74,2023-12-20,1.0044011888919504,Clothing,0.7198753779806717,Monthly
275,User_275,49,Female,Location_75,2023-05-27,1.4136120769219822,Home & Garden,0.7198753779806717,Weekly
276,User_276,27,Male,Location_76,2023-03-08,-1.267066028562888,Clothing,1.4201432553937765,Weekly
277,User_277,28,Female,Location_77,2023-03-29,-0.11572691986822194,Clothing,1.4201432553937765,Daily
278,User_278,45,Female,Location_78,2023-03-20,-1.5549008057365548,Food,0.019607500567566948,Daily
279,User_279,63,Male,Location_79,2023-11-28,-1.0104422513237157,Clothing,-0.6806603768455378,Daily
280,User_280,25,Male,Location_80,2023-03-09,-0.5734882522408001,Electronics,0.019607500567566948,Weekly
281,User_281,57,Male,Location_81,2023-02-11,0.9697223000758459,Electronics,1.4201432553937765,Weekly
282,User_282,39,Male,Location_82,2023-02-17,-0.3792864748706154,Home & Garden,-1.3809282542586425,Monthly
283,User_283,51,Female,Location_83,2023-03-15,-0.3862222526338363,Electronics,-0.6806603768455378,Daily
284,User_284,62,Male,Location_84,2023-01-27,-0.31339658612001703,Food,0.7198753779806717,Daily
285,User_285,52,Female,Location_85,2023-07-13,-1.1664972509961853,Electronics,-1.3809282542586425,Daily
286,User_286,52,Male,Location_86,2023-06-06,-0.2856534750671335,Clothing,-1.3809282542586425,Weekly
287,User_287,42,Male,Location_87,2023-05-06,0.17557574618705504,Electronics,0.7198753779806717,Monthly
288,User_288,51,Female,Location_88,2023-06-17,0.5709150786906453,Books,0.019607500567566948,Monthly
289,User_289,23,Male,Location_89,2023-04-14,-0.524937807898254,Food,-0.6806603768455378,Daily
290,User_290,58,Female,Location_90,2023-12-04,1.6320890764634401,Home & Garden,-1.3809282542586425,Weekly
291,User_291,54,Male,Location_91,2023-10-16,-0.20935991967170384,Books,0.019607500567566948,Daily
292,User_292,18,Male,Location_92,2023-07-01,-0.6948643630971655,Food,0.7198753779806717,Daily
293,User_293,29,Female,Location_93,2023-02-13,1.2020708551437453,Food,0.019607500567566948,Monthly
294,User_294,52,Female,Location_94,2023-12-23,-0.6497818076362297,Food,-1.3809282542586425,Monthly
295,User_295,23,Female,Location_95,2023-09-13,-1.2150476953387315,Electronics,-0.6806603768455378,Weekly
296,User_296,34,Female,Location_96,2023-07-21,0.9177039668516893,Electronics,-0.6806603768455378,Daily
297,User_297,26,Female,Location_97,2023-03-23,-0.8994698071121815,Books,0.7198753779806717,Daily
298,User_298,19,Female,Location_98,2023-10-29,0.8483461892194805,Books,0.019607500567566948,Weekly
299,User_299,35,Female,Location_99,2023-08-13,1.6182175209369982,Clothing,1.4201432553937765,Daily
300,User_300,66,Male,Location_0,2023-05-11,-0.1295984753946637,Clothing,-0.6806603768455378,Weekly
301,User_301,53,Female,Location_1,2023-12-30,-0.8890661404673501,Clothing,1.4201432553937765,Weekly
302,User_302,45,Male,Location_2,2023-10-06,1.3581258548162152,Food,0.019607500567566948,Weekly
303,User_303,58,Male,Location_3,2023-05-24,0.09928219079162537,Home & Garden,0.019607500567566948,Monthly
304,User_304,70,Female,Location_4,2023-12-29,1.625153298700219,Clothing,1.4201432553937765,Daily
305,User_305,54,Male,Location_5,2023-09-12,1.4205478546852033,Books,0.7198753779806717,Monthly
306,User_306,66,Male,Location_6,2023-01-30,-0.053304919999234014,Home & Garden,1.4201432553937765,Monthly
307,User_307,43,Female,Location_7,2023-05-03,1.3581258548162152,Clothing,-1.3809282542586425,Weekly
308,User_308,21,Male,Location_8,2023-10-11,1.229813966196629,Electronics,1.4201432553937765,Weekly
309,User_309,57,Female,Location_9,2023-03-01,0.8656856336275327,Clothing,1.4201432553937765,Daily
310,User_310,53,Male,Location_10,2023-12-04,1.1465846330379783,Clothing,0.7198753779806717,Weekly
311,User_311,68,Male,Location_11,2023-03-16,-0.39662591927866764,Food,-1.3809282542586425,Daily
312,User_312,48,Female,Location_12,2023-02-26,1.680639520805986,Food,0.019607500567566948,Daily
313,User_313,47,Male,Location_13,2023-03-25,1.4378872990932554,Clothing,-1.3809282542586425,Daily
314,User_314,67,Male,Location_14,2023-01-07,-1.131818362180081,Food,1.4201432553937765,Daily
315,User_315,51,Female,Location_15,2023-11-20,-0.19202047526365162,Electronics,0.019607500567566948,Daily
316,User_316,36,Female,Location_16,2023-03-05,-0.5145341412534226,Home & Garden,0.7198753779806717,Weekly
317,User_317,35,Male,Location_17,2023-06-18,-1.6554695833032576,Home & Garden,0.019607500567566948,Monthly
318,User_318,47,Male,Location_18,2023-12-04,0.7651168560608299,Food,0.7198753779806717,Daily
319,User_319,38,Female,Location_19,2023-08-27,1.0633552998793279,Clothing,1.4201432553937765,Monthly
320,User_320,20,Male,Location_20,2023-07-14,-1.2635981396812777,Electronics,-1.3809282542586425,Daily
321,User_321,23,Female,Location_21,2023-10-10,-0.6012313632936837,Electronics,-1.3809282542586425,Monthly
322,User_322,55,Female,Location_22,2023-10-31,-1.0485890290214304,Books,-1.3809282542586425,Monthly
323,User_323,30,Male,Location_23,2023-02-05,-0.08798380881533842,Food,-1.3809282542586425,Daily
324,User_324,62,Female,Location_24,2023-06-13,-0.7087359186236073,Books,-1.3809282542586425,Weekly
325,User_325,20,Female,Location_25,2023-08-17,0.9905296333655086,Food,-0.6806603768455378,Weekly
326,User_326,65,Male,Location_26,2023-05-27,0.7789884115872717,Books,1.4201432553937765,Weekly
327,User_327,45,Female,Location_27,2023-05-19,-0.6185708077017358,Clothing,-1.3809282542586425,Weekly
328,User_328,39,Male,Location_28,2023-02-04,1.639024854226661,Food,-1.3809282542586425,Monthly
329,User_329,57,Male,Location_29,2023-01-14,-1.2982770284973821,Home & Garden,0.7198753779806717,Daily
330,User_330,57,Male,Location_30,2023-07-19,0.4495389678342798,Food,1.4201432553937765,Daily
331,User_331,29,Female,Location_31,2023-12-01,1.1535204108011992,Home & Garden,0.7198753779806717,Weekly
332,User_332,40,Male,Location_32,2023-05-03,0.7824563004688821,Books,-1.3809282542586425,Daily
333,User_333,48,Male,Location_33,2023-01-19,-0.9237450292834546,Books,1.4201432553937765,Daily
334,User_334,35,Male,Location_34,2023-02-22,-1.6554695833032576,Clothing,1.4201432553937765,Daily
335,User_335,24,Male,Location_35,2023-12-11,0.3281628569779144,Home & Garden,1.4201432553937765,Monthly
336,User_336,25,Female,Location_36,2023-05-21,0.6021260786251392,Clothing,0.019607500567566948,Daily
337,User_337,36,Female,Location_37,2023-02-18,1.347722188171384,Electronics,-0.6806603768455378,Daily
338,User_338,46,Male,Location_38,2023-03-10,-0.2475066973694187,Home & Garden,-0.6806603768455378,Weekly
339,User_339,61,Female,Location_39,2023-01-03,0.14783263513417153,Food,-1.3809282542586425,Monthly
340,User_340,37,Female,Location_40,2023-01-11,1.042547966589665,Home & Garden,-0.6806603768455378,Monthly
341,User_341,67,Female,Location_41,2023-07-16,0.18251152395027595,Books,1.4201432553937765,Daily
342,User_342,59,Male,Location_42,2023-04-26,1.2436855217230707,Clothing,0.019607500567566948,Daily
343,User_343,47,Female,Location_43,2023-08-03,-1.6103870278423218,Electronics,-0.6806603768455378,Monthly
344,User_344,64,Female,Location_44,2023-04-23,-0.9480202514547277,Clothing,-0.6806603768455378,Daily
345,User_345,39,Female,Location_45,2023-05-14,1.2090066329069664,Electronics,0.019607500567566948,Daily
346,User_346,27,Female,Location_46,2023-02-27,-1.547965027973334,Books,0.7198753779806717,Weekly
347,User_347,43,Female,Location_47,2023-03-28,1.2922359660656169,Clothing,-1.3809282542586425,Monthly
348,User_348,68,Male,Location_48,2023-09-01,0.15823630177900286,Food,1.4201432553937765,Weekly
349,User_349,50,Female,Location_49,2023-02-07,-0.5075983634902017,Food,0.019607500567566948,Weekly
350,User_350,45,Female,Location_50,2023-11-21,-1.5132861391572294,Clothing,0.7198753779806717,Weekly
351,User_351,27,Male,Location_51,2023-05-09,-0.5284056967798644,Clothing,-1.3809282542586425,Monthly
352,User_352,46,Male,Location_52,2023-02-19,0.5501077454009826,Electronics,0.7198753779806717,Daily
353,User_353,61,Male,Location_53,2023-03-04,-0.9445523625731173,Clothing,-1.3809282542586425,Weekly
354,User_354,35,Male,Location_54,2023-08-11,-0.5075983634902017,Electronics,-0.6806603768455378,Daily
355,User_355,59,Female,Location_55,2023-11-26,1.0841626331689904,Clothing,0.019607500567566948,Weekly
356,User_356,18,Female,Location_56,2023-09-29,-0.5110662523718121,Clothing,-1.3809282542586425,Daily
357,User_357,40,Female,Location_57,2023-03-09,-1.423121028235358,Home & Garden,0.019607500567566948,Weekly
358,User_358,34,Female,Location_58,2023-04-22,-1.5236898058020607,Electronics,0.019607500567566948,Daily
359,User_359,60,Female,Location_59,2024-01-01,-1.5236898058020607,Books,0.7198753779806717,Daily
360,User_360,54,Male,Location_60,2023-05-25,-0.015158142301519168,Food,1.4201432553937765,Weekly
361,User_361,48,Female,Location_61,2023-10-26,-0.8682588071776876,Electronics,0.7198753779806717,Daily
362,User_362,42,Male,Location_62,2023-03-20,0.3073555236882518,Clothing,0.7198753779806717,Weekly
363,User_363,70,Male,Location_63,2023-03-22,1.2922359660656169,Food,1.4201432553937765,Weekly
364,User_364,21,Male,Location_64,2023-12-16,-1.1907724731674585,Clothing,1.4201432553937765,Monthly
365,User_365,69,Female,Location_65,2023-03-25,-0.5353414745430852,Books,0.7198753779806717,Weekly
366,User_366,26,Female,Location_66,2023-04-14,-1.5618365834997756,Electronics,0.019607500567566948,Daily
367,User_367,45,Male,Location_67,2023-05-13,0.0507317464490792,Electronics,-0.6806603768455378,Daily
368,User_368,47,Male,Location_68,2023-04-09,0.7165664117182837,Clothing,1.4201432553937765,Monthly
369,User_369,64,Male,Location_69,2023-01-29,1.3893368547507092,Clothing,-0.6806603768455378,Monthly
370,User_370,41,Male,Location_70,2023-02-24,0.84487830033787,Electronics,0.019607500567566948,Weekly
371,User_371,50,Male,Location_71,2023-03-08,1.0668231887609383,Clothing,1.4201432553937765,Daily
372,User_372,37,Male,Location_72,2023-02-12,-0.840515696124804,Electronics,-1.3809282542586425,Monthly
373,User_373,26,Female,Location_73,2023-12-12,0.615997634151581,Home & Garden,-1.3809282542586425,Daily
374,User_374,25,Male,Location_74,2023-09-04,-0.03249758670957137,Books,0.7198753779806717,Monthly
375,User_375,41,Male,Location_75,2023-04-06,-1.391910028300864,Electronics,-0.6806603768455378,Daily
376,User_376,31,Male,Location_76,2023-04-06,-0.31339658612001703,Books,-1.3809282542586425,Daily
377,User_377,35,Male,Location_77,2023-10-13,0.5258325232297095,Books,0.7198753779806717,Monthly
378,User_378,70,Male,Location_78,2023-05-16,-0.6983322519787759,Home & Garden,0.7198753779806717,Daily
379,User_379,18,Female,Location_79,2023-11-19,-0.8509193627696353,Electronics,0.7198753779806717,Weekly
380,User_380,29,Male,Location_80,2023-07-30,1.1812635218540828,Clothing,0.019607500567566948,Weekly
381,User_381,46,Female,Location_81,2023-01-08,0.8032636337585448,Clothing,-0.6806603768455378,Daily
382,User_382,54,Male,Location_82,2023-05-31,1.1951350773805245,Electronics,1.4201432553937765,Weekly
383,User_383,43,Male,Location_83,2023-12-09,-1.2948091396157717,Electronics,0.7198753779806717,Daily
384,User_384,50,Female,Location_84,2023-03-17,-0.8509193627696353,Books,1.4201432553937765,Weekly
385,User_385,60,Male,Location_85,2023-03-19,-1.4057815838273058,Books,-1.3809282542586425,Monthly
386,User_386,32,Female,Location_86,2023-02-14,1.3269148548817213,Food,0.019607500567566948,Daily
387,User_387,40,Female,Location_87,2023-03-29,0.9627865223126251,Books,1.4201432553937765,Daily
388,User_388,46,Female,Location_88,2023-03-30,-1.6381301388952052,Electronics,0.7198753779806717,Weekly
389,User_389,38,Female,Location_89,2023-10-25,-0.38969014151544673,Food,0.019607500567566948,Monthly
390,User_390,36,Female,Location_90,2023-03-06,-1.4994145836307877,Books,0.7198753779806717,Daily
391,User_391,22,Female,Location_91,2023-03-27,0.6784196340205689,Clothing,0.019607500567566948,Monthly
392,User_392,40,Male,Location_92,2023-01-24,-0.7468826963213221,Books,1.4201432553937765,Daily
393,User_393,53,Female,Location_93,2023-04-03,0.9870617444838982,Books,1.4201432553937765,Weekly
394,User_394,37,Male,Location_94,2023-08-18,0.4044564123733441,Books,-1.3809282542586425,Weekly
395,User_395,25,Male,Location_95,2023-04-15,-1.683212694356141,Books,-0.6806603768455378,Monthly
396,User_396,26,Female,Location_96,2023-05-21,1.3373185215265526,Home & Garden,0.7198753779806717,Weekly
397,User_397,31,Female,Location_97,2023-01-24,-0.5700203633591896,Electronics,0.7198753779806717,Monthly
398,User_398,23,Female,Location_98,2023-04-26,-1.0347174734949887,Food,-1.3809282542586425,Weekly
399,User_399,18,Male,Location_99,2023-10-11,-1.7074879165274142,Electronics,0.019607500567566948,Monthly
400,User_400,26,Female,Location_0,2023-04-10,1.3997405213955405,Books,0.019607500567566948,Weekly
401,User_401,33,Female,Location_1,2023-10-31,0.7928599671137134,Clothing,1.4201432553937765,Monthly
402,User_402,33,Male,Location_2,2023-12-03,-1.4751393614595145,Food,1.4201432553937765,Weekly
403,User_403,29,Female,Location_3,2023-08-15,0.702694856191842,Electronics,0.7198753779806717,Monthly
404,User_404,22,Male,Location_4,2023-07-27,-0.9376165848098963,Clothing,-0.6806603768455378,Daily
405,User_405,57,Female,Location_5,2023-02-08,1.4656304101461388,Books,0.7198753779806717,Monthly
406,User_406,46,Male,Location_6,2023-11-04,0.8899608557988058,Clothing,0.019607500567566948,Weekly
407,User_407,63,Female,Location_7,2023-11-20,1.191667188498914,Electronics,-0.6806603768455378,Weekly
408,User_408,44,Male,Location_8,2023-02-08,1.2263460773150185,Food,-0.6806603768455378,Daily
409,User_409,28,Female,Location_9,2023-08-01,1.569667076594452,Electronics,-1.3809282542586425,Weekly
410,User_410,70,Female,Location_10,2023-02-25,0.45647474559750073,Clothing,1.4201432553937765,Daily
411,User_411,64,Male,Location_11,2023-09-05,-0.2405709196061978,Clothing,-0.6806603768455378,Monthly
412,User_412,67,Female,Location_12,2023-01-27,-0.31339658612001703,Electronics,0.7198753779806717,Weekly
413,User_413,45,Female,Location_13,2023-12-07,1.2957038549472273,Electronics,0.019607500567566948,Daily
414,User_414,69,Male,Location_14,2023-07-12,-1.2081119175755106,Electronics,1.4201432553937765,Daily
415,User_415,53,Male,Location_15,2023-08-23,1.6598321875163236,Clothing,0.7198753779806717,Weekly
416,User_416,59,Female,Location_16,2023-01-27,-1.3537632506031492,Home & Garden,0.019607500567566948,Daily
417,User_417,36,Male,Location_17,2023-04-27,0.3004197459250309,Electronics,0.7198753779806717,Daily
418,User_418,52,Female,Location_18,2023-11-25,0.12008952408128801,Books,0.7198753779806717,Monthly
419,User_419,69,Female,Location_19,2023-07-24,0.9419791890229624,Clothing,1.4201432553937765,Monthly
420,User_420,48,Male,Location_20,2023-01-02,-1.620790694487153,Home & Garden,0.019607500567566948,Monthly
421,User_421,61,Male,Location_21,2023-05-29,-1.4751393614595145,Food,0.7198753779806717,Daily
422,User_422,36,Female,Location_22,2023-12-25,-1.0902036956007557,Home & Garden,-0.6806603768455378,Weekly
423,User_423,63,Male,Location_23,2023-07-20,0.18597941283188638,Food,1.4201432553937765,Monthly
424,User_424,41,Female,Location_24,2023-10-09,1.6424927431082714,Home & Garden,-1.3809282542586425,Weekly
425,User_425,19,Male,Location_25,2023-01-12,1.1292451886299262,Clothing,-0.6806603768455378,Monthly
426,User_426,24,Female,Location_26,2023-04-04,-0.778093696255816,Books,0.019607500567566948,Daily
427,User_427,60,Female,Location_27,2023-07-12,-0.060240697762454894,Clothing,-0.6806603768455378,Monthly
428,User_428,66,Female,Location_28,2023-07-18,-0.015158142301519168,Home & Garden,0.7198753779806717,Weekly
429,User_429,48,Female,Location_29,2023-11-29,0.029924413159416557,Home & Garden,-1.3809282542586425,Daily
430,User_430,34,Female,Location_30,2023-01-13,-0.47638736355570777,Food,1.4201432553937765,Weekly
431,User_431,44,Female,Location_31,2023-02-14,0.07847485750196272,Electronics,-1.3809282542586425,Daily
432,User_432,53,Female,Location_32,2023-06-14,1.3130432993552794,Clothing,-0.6806603768455378,Weekly
433,User_433,67,Male,Location_33,2023-10-06,-1.398845806064085,Food,-1.3809282542586425,Monthly
434,User_434,60,Male,Location_34,2023-02-11,0.498089412176826,Home & Garden,0.019607500567566948,Daily
435,User_435,27,Male,Location_35,2023-03-27,0.993997522247119,Home & Garden,0.7198753779806717,Weekly
436,User_436,62,Female,Location_36,2023-12-26,0.46687841224233206,Electronics,0.7198753779806717,Daily
437,User_437,31,Male,Location_37,2023-01-13,0.5882545230986975,Clothing,0.019607500567566948,Weekly
438,User_438,24,Male,Location_38,2023-04-21,1.2644928550127335,Home & Garden,0.7198753779806717,Weekly
439,User_439,56,Male,Location_39,2023-11-02,-0.7711579184925952,Books,1.4201432553937765,Daily
440,User_440,57,Male,Location_40,2023-05-30,0.10275007967323581,Electronics,0.7198753779806717,Monthly
441,User_441,26,Female,Location_41,2023-11-01,0.3316307458595249,Electronics,0.7198753779806717,Daily
442,User_442,31,Female,Location_42,2023-06-28,1.0876305220506008,Food,-0.6806603768455378,Monthly
443,User_443,25,Male,Location_43,2023-09-02,0.9454470779045728,Food,-1.3809282542586425,Weekly
444,User_444,34,Female,Location_44,2023-03-22,-1.5028824725123981,Food,0.7198753779806717,Daily
445,User_445,40,Female,Location_45,2023-05-07,-1.0416532512582095,Home & Garden,-0.6806603768455378,Daily
446,User_446,33,Female,Location_46,2023-12-04,0.12008952408128801,Electronics,0.019607500567566948,Monthly
447,User_447,43,Female,Location_47,2023-08-02,1.5315202988967374,Clothing,1.4201432553937765,Monthly
448,User_448,26,Female,Location_48,2023-08-05,1.4795019656725807,Books,0.019607500567566948,Daily
449,User_449,53,Male,Location_49,2023-04-14,1.625153298700219,Home & Garden,1.4201432553937765,Daily
450,User_450,24,Female,Location_50,2023-10-09,0.7928599671137134,Home & Garden,-0.6806603768455378,Weekly
451,User_451,35,Male,Location_51,2023-03-30,-0.09145169769694886,Clothing,0.019607500567566948,Daily
452,User_452,25,Female,Location_52,2023-09-04,-0.7954331406638683,Home & Garden,-0.6806603768455378,Daily
453,User_453,38,Male,Location_53,2023-03-24,0.8206030781665969,Clothing,1.4201432553937765,Daily
454,User_454,43,Male,Location_54,2023-02-26,-1.218515584220342,Clothing,0.7198753779806717,Weekly
455,User_455,20,Female,Location_55,2023-03-14,-1.305212806260603,Electronics,-0.6806603768455378,Monthly
456,User_456,34,Male,Location_56,2023-12-25,-1.6415980277768156,Home & Garden,-1.3809282542586425,Daily
457,User_457,68,Female,Location_57,2023-01-30,-0.7538184740845429,Home & Garden,0.7198753779806717,Daily
458,User_458,63,Male,Location_58,2023-08-15,0.4287316345446172,Books,0.7198753779806717,Weekly
459,User_459,41,Male,Location_59,2023-02-25,1.639024854226661,Clothing,-1.3809282542586425,Daily
460,User_460,42,Female,Location_60,2023-12-27,1.2748965216575647,Books,0.019607500567566948,Monthly
461,User_461,22,Male,Location_61,2023-04-03,0.34550230138596666,Books,-1.3809282542586425,Weekly
462,User_462,54,Female,Location_62,2023-04-26,-1.2774696952077196,Books,0.7198753779806717,Weekly
463,User_463,62,Male,Location_63,2023-10-15,0.26574085710892653,Food,0.019607500567566948,Daily
464,User_464,67,Female,Location_64,2023-02-01,-0.2856534750671335,Electronics,0.019607500567566948,Daily
465,User_465,41,Male,Location_65,2023-10-12,0.7408416338895568,Clothing,1.4201432553937765,Monthly
466,User_466,48,Male,Location_66,2023-05-13,1.545391854423179,Home & Garden,-1.3809282542586425,Weekly
467,User_467,43,Female,Location_67,2023-09-13,0.3038876348066413,Food,0.7198753779806717,Weekly
468,User_468,38,Female,Location_68,2023-09-15,0.6749517451389585,Food,-0.6806603768455378,Weekly
469,User_469,51,Male,Location_69,2023-12-02,-0.0775801421705071,Food,1.4201432553937765,Weekly
470,User_470,55,Female,Location_70,2023-01-12,-0.08104803105211754,Home & Garden,-0.6806603768455378,Weekly
471,User_471,41,Male,Location_71,2023-04-17,-0.8335799183615831,Food,0.019607500567566948,Monthly
472,User_472,45,Male,Location_72,2023-08-26,-1.6381301388952052,Food,0.7198753779806717,Monthly
473,User_473,47,Male,Location_73,2023-01-17,-1.423121028235358,Home & Garden,0.7198753779806717,Monthly
474,User_474,51,Female,Location_74,2023-03-07,1.5523276321864,Electronics,-1.3809282542586425,Weekly
475,User_475,69,Female,Location_75,2023-07-13,-0.18161680861882032,Food,0.7198753779806717,Monthly
476,User_476,69,Female,Location_76,2023-05-10,-0.6393781409913984,Clothing,0.7198753779806717,Weekly
477,User_477,40,Male,Location_77,2023-09-08,-0.046369142236013135,Electronics,-1.3809282542586425,Monthly
478,User_478,25,Male,Location_78,2023-04-22,-1.2046440286939002,Home & Garden,-1.3809282542586425,Daily
479,User_479,59,Male,Location_79,2024-01-01,-0.7538184740845429,Electronics,0.7198753779806717,Daily
480,User_480,67,Female,Location_80,2023-04-03,-0.27178191954069175,Electronics,0.7198753779806717,Weekly
481,User_481,27,Male,Location_81,2023-10-02,0.3732454124388502,Books,1.4201432553937765,Monthly
482,User_482,18,Female,Location_82,2023-05-18,-1.3745705838928117,Home & Garden,-0.6806603768455378,Daily
483,User_483,37,Female,Location_83,2023-06-28,0.6437407452044646,Electronics,1.4201432553937765,Weekly
484,User_484,54,Female,Location_84,2023-12-11,-1.36069902836637,Home & Garden,1.4201432553937765,Daily
485,User_485,35,Female,Location_85,2023-10-30,1.4795019656725807,Food,0.019607500567566948,Daily
486,User_486,38,Female,Location_86,2023-05-24,-0.431304808094772,Home & Garden,0.7198753779806717,Weekly
487,User_487,66,Male,Location_87,2023-09-22,-0.8370478072431936,Electronics,1.4201432553937765,Daily
488,User_488,21,Male,Location_88,2023-08-09,-0.21976358631653514,Home & Garden,0.7198753779806717,Daily
489,User_489,60,Male,Location_89,2023-11-24,-0.4070295859234989,Books,1.4201432553937765,Weekly
490,User_490,19,Male,Location_90,2023-06-08,-0.8127725850719205,Books,0.019607500567566948,Weekly
491,User_491,38,Female,Location_91,2023-08-11,-1.1179468066536393,Books,0.7198753779806717,Weekly
492,User_492,54,Female,Location_92,2023-06-01,0.38018119020207103,Home & Garden,-0.6806603768455378,Daily
493,User_493,22,Female,Location_93,2023-05-09,1.6043459654105565,Electronics,0.019607500567566948,Monthly
494,User_494,34,Male,Location_94,2023-12-15,1.0148048555367817,Food,-1.3809282542586425,Weekly
495,User_495,66,Male,Location_95,2023-05-10,0.08887852414679405,Clothing,-0.6806603768455378,Monthly
496,User_496,65,Female,Location_96,2023-09-09,-0.015158142301519168,Food,1.4201432553937765,Monthly
497,User_497,28,Male,Location_97,2023-07-10,0.7997957448769344,Books,0.7198753779806717,Daily
498,User_498,63,Male,Location_98,2023-06-21,1.2922359660656169,Electronics,0.7198753779806717,Weekly
499,User_499,58,Male,Location_99,2023-04-09,1.4240157435668137,Home & Garden,-0.6806603768455378,Daily
500,User_500,48,Female,Location_0,2023-03-11,1.3269148548817213,Home & Garden,-1.3809282542586425,Weekly
501,User_501,45,Male,Location_1,2023-11-15,-1.4959466947491773,Electronics,0.7198753779806717,Weekly
502,User_502,61,Female,Location_2,2023-04-16,0.8968966335620266,Electronics,-1.3809282542586425,Monthly
503,User_503,49,Male,Location_3,2023-04-22,-1.4092494727089162,Books,-1.3809282542586425,Daily
504,User_504,38,Female,Location_4,2023-08-20,-1.7317631386986871,Books,0.019607500567566948,Monthly
505,User_505,24,Male,Location_5,2023-02-07,0.022988635396195677,Electronics,-0.6806603768455378,Daily
506,User_506,27,Male,Location_6,2023-06-15,-0.7919652517822579,Books,-0.6806603768455378,Monthly
507,User_507,45,Female,Location_7,2023-05-17,-0.8994698071121815,Clothing,-0.6806603768455378,Weekly
508,User_508,65,Female,Location_8,2023-12-14,1.1500525219195887,Home & Garden,1.4201432553937765,Weekly
509,User_509,53,Female,Location_9,2023-12-30,-1.1838366954042376,Books,-0.6806603768455378,Weekly
510,User_510,37,Male,Location_10,2023-06-18,-0.958423918099559,Books,0.7198753779806717,Daily
511,User_511,30,Female,Location_11,2023-05-25,-0.2752498084223022,Books,0.7198753779806717,Weekly
512,User_512,36,Male,Location_12,2023-05-17,0.2726766348721474,Electronics,-0.6806603768455378,Daily
513,User_513,67,Female,Location_13,2023-09-23,1.2506212994862915,Clothing,0.7198753779806717,Monthly
514,User_514,28,Male,Location_14,2023-01-04,-0.8370478072431936,Books,0.019607500567566948,Monthly
515,User_515,52,Male,Location_15,2023-07-28,-0.5769561411224106,Clothing,1.4201432553937765,Monthly
516,User_516,51,Male,Location_16,2023-07-30,-1.2982770284973821,Clothing,1.4201432553937765,Weekly
517,User_517,61,Female,Location_17,2023-08-09,-0.778093696255816,Electronics,-1.3809282542586425,Daily
518,User_518,21,Male,Location_18,2023-03-02,1.3442542992897735,Books,-1.3809282542586425,Weekly
519,User_519,30,Female,Location_19,2023-02-07,-0.4521121413844347,Clothing,1.4201432553937765,Weekly
520,User_520,54,Male,Location_20,2023-01-22,-1.3849742505376432,Books,-0.6806603768455378,Weekly
521,User_521,19,Male,Location_21,2023-12-29,0.9593186334310146,Books,-0.6806603768455378,Daily
522,User_522,67,Male,Location_22,2023-09-11,-0.7954331406638683,Food,0.019607500567566948,Daily
523,User_523,18,Male,Location_23,2023-12-21,-1.7317631386986871,Home & Garden,1.4201432553937765,Weekly
524,User_524,57,Female,Location_24,2023-02-22,1.0841626331689904,Books,0.7198753779806717,Weekly
525,User_525,42,Male,Location_25,2023-08-11,0.6922911895470106,Electronics,0.7198753779806717,Daily
526,User_526,54,Male,Location_26,2023-08-23,-1.1352862510616915,Home & Garden,-1.3809282542586425,Weekly
527,User_527,53,Female,Location_27,2023-07-28,-1.3572311394847596,Electronics,1.4201432553937765,Daily
528,User_528,23,Male,Location_28,2023-10-26,-0.7399469185581012,Electronics,-1.3809282542586425,Monthly
529,User_529,24,Female,Location_29,2023-11-06,-0.9376165848098963,Electronics,0.019607500567566948,Monthly
530,User_530,21,Female,Location_30,2023-06-12,1.4482909657380867,Food,-1.3809282542586425,Weekly
531,User_531,52,Male,Location_31,2023-10-14,0.6922911895470106,Home & Garden,0.019607500567566948,Daily
532,User_532,58,Male,Location_32,2023-03-06,-0.4035616970418885,Electronics,1.4201432553937765,Daily
533,User_533,51,Female,Location_33,2023-10-03,-0.7260753630316594,Food,0.019607500567566948,Weekly
534,User_534,46,Female,Location_34,2023-10-14,1.2332818550782394,Home & Garden,-1.3809282542586425,Weekly
535,User_535,22,Female,Location_35,2023-05-21,-0.8231762517167518,Electronics,1.4201432553937765,Daily
536,User_536,44,Female,Location_36,2023-12-21,0.19985096835832813,Electronics,-1.3809282542586425,Monthly
537,User_537,50,Female,Location_37,2023-08-21,1.2402176328414602,Books,0.7198753779806717,Weekly
538,User_538,63,Female,Location_38,2023-06-29,-1.738698916461908,Home & Garden,-0.6806603768455378,Daily
539,User_539,69,Female,Location_39,2023-10-25,-1.1734330287594064,Clothing,0.019607500567566948,Monthly
540,User_540,27,Female,Location_40,2023-02-20,-1.6485338055400367,Electronics,0.019607500567566948,Weekly
541,User_541,23,Male,Location_41,2023-11-30,-1.0798000289559244,Electronics,-0.6806603768455378,Monthly
542,User_542,51,Female,Location_42,2023-03-14,1.309575410473669,Electronics,0.019607500567566948,Monthly
543,User_543,25,Male,Location_43,2023-07-14,1.5488597433047895,Books,0.019607500567566948,Weekly
544,User_544,48,Male,Location_44,2023-08-29,0.5570435231642035,Books,0.7198753779806717,Daily
