Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.14750863344844597,0.0,0.865904797,0.4,0.0,0.19556332729932024,0.4691697009490838,0.5,0.0,0.2,0.0,0.0
0.14752863371511618,0.0,0.9999999,0.12,0.0,0.14448310996915736,0.2387632065898645,0.15000000000000002,0.0,0.4,0.0,0.0
0.14754196722622967,0.0,0.035153077,0.56,0.0,0.1383253894233407,0.25667044708410436,0.30000000000000004,0.0,0.4,0.0,0.0
0.14755530073734316,0.0,0.873250167,0.32000000000000006,0.0,0.05035360715480701,0.3282994090610637,0.1,0.0,0.0,0.0,0.0
0.14756196749289988,0.0,0.0,0.22666666666666668,0.0,0.3037742028696638,0.11341252313018564,0.30000000000000004,0.0,0.2,0.0,0.0
0.14756863424845662,0.0,0.055786188,0.8666666666666667,0.0,0.21452737078404158,0.10147436280069241,0.35000000000000003,0.0,0.2,0.0,0.0
0.14757530100401337,0.0,0.635790241,0.52,0.0,0.4893129151899378,0.24455321434966873,0.4,0.0,0.4,0.0,0.0
0.1475819677595701,0.0,0.236738163,0.52,0.0,0.15204209018059853,0.7301975765534532,0.30000000000000004,0.0,0.4,0.0,0.5
0.1475953012706836,0.0,0.0,0.24,0.0,0.29994456368762973,0.2686086074135976,0.30000000000000004,0.0,0.2,0.0,0.5
0.1476086347817971,0.0,0.088838919,0.45333333333333337,0.0,0.16767504608656547,0.3969438309556497,0.5,0.0,0.4,0.0,0.0
0.1476153015373538,0.0,0.004399413,0.9333333333333333,0.0,0.0,0.35814480988479674,0.05,0.0,0.0,0.0,0.0
0.14762196829291055,0.0,0.527063097,0.56,0.0,0.39917722540374717,0.20623171969199547,0.55,0.0,0.2,0.0,0.0
0.1476286350484673,0.0,0.295743876,0.18666666666666665,0.0,0.5234337797165252,0.31815197278099444,0.55,0.0,0.8,0.0,0.0
0.14763530180402404,0.0,0.032139489,0.6,0.0,0.10489860078245133,0.5372172148271952,0.30000000000000004,0.0,0.2,0.0,0.0
0.147661968826251,0.0,0.0,0.6266666666666667,0.0,0.574826594551442,0.1432579239539187,0.15000000000000002,0.0,0.2,0.0,0.5
0.14767530233736448,0.0,0.016214665,0.17333333333333334,0.0,0.37945132470761833,0.5044469647227362,0.8500000000000001,0.0,0.4,0.0,1.0
0.14768863584847797,0.0,0.04351365,0.24,0.0,0.2675667660766081,0.584969856145168,0.25,0.0,0.2,0.0,0.0
0.14770196935959146,0.0,0.015296884,0.13333333333333336,0.0,0.08371132463585249,0.12875305915358443,0.15000000000000002,0.0,0.0,0.0,0.0
0.14771530287070492,0.0,0.073492237,0.56,0.0,0.2411890269609495,0.955052826359458,0.7000000000000001,0.0,0.4,0.0,0.5
0.14772196962626166,0.0,0.004461195,0.7066666666666667,0.0,0.00024076903842015627,0.14922700411866532,0.05,0.0,0.0,0.0,0.0
0.1477286363818184,0.0,0.133241672,0.15999999999999998,0.0,0.6560491782033473,0.0953262102310034,0.25,0.0,0.4,0.0,0.0
0.14773530313737515,0.0,0.936719566,0.2533333333333333,0.0,0.31824182916285026,0.4377126484808691,0.30000000000000004,0.0,0.4,0.0,0.0
0.1477419698929319,0.0,0.097451274,0.5066666666666667,0.0,0.3568216653461232,0.08344774070315765,0.2,0.0,0.2,0.0,0.0
0.14774863664848864,0.0,0.10216241,0.30666666666666664,0.0,0.2770444528442099,0.3939592908732764,0.35000000000000003,0.0,0.4,0.0,0.5
0.14778197042627234,0.0,0.000759184,0.68,0.0,0.00035379752878534487,0.10153405360233989,0.35000000000000003,0.0,0.0,0.0,0.0
0.14780197069294257,0.0,0.153076938,0.18666666666666665,0.0,0.15768239936352335,0.5372172148271952,0.4,0.0,0.2,0.0,0.0
0.14780863744849929,0.0,0.048636738,0.5733333333333334,0.0,0.1318474287141176,0.29845400823733065,0.8500000000000001,0.0,0.2,0.0,0.0
0.14782197095961278,0.0,0.098150308,0.6,0.0,0.004263547935565279,0.1432579239539187,0.2,0.0,0.0,0.0,0.0
0.147841971226283,0.0,0.0,0.3466666666666667,0.0,0.20888109416121395,0.17907240494239837,0.2,0.0,0.2,0.0,0.5
0.14784863798183975,0.0,0.028283187,0.68,0.0,0.005417665264693838,0.17907240494239837,0.25,0.0,0.0,0.0,0.0
0.14786197149295321,0.0,0.007749031,0.3466666666666667,0.0,0.1263911310503919,0.11938160329493225,0.30000000000000004,0.0,0.0,0.0,0.0
0.1478753050040667,0.0,0.374199638,0.14666666666666667,0.0,0.11725837013729813,0.262639527248851,0.25,0.0,0.0,0.0,0.5
0.1478886385151802,0.0,0.437597061,0.21333333333333332,0.0,0.2449790257223173,0.21488688593087807,0.5,0.0,0.0,0.0,0.0
0.14789530527073694,0.0,0.079520437,0.44000000000000006,0.0,0.228100583214401,0.7162896197695935,0.25,0.0,0.4,0.0,0.5
0.14791530553740714,0.0,0.040865029,0.30666666666666664,0.0,0.20538707801037215,0.41592550587954397,0.45,0.0,0.2,0.0,1.0
0.14792863904852063,0.0,0.668409063,0.4666666666666667,0.0,0.354815863673391,0.35814480988479674,0.35000000000000003,0.0,0.2,0.0,0.5
0.14794197255963412,0.0,0.062638241,0.64,0.0,0.19695174221614892,0.22879484271473766,0.4,0.0,0.4,0.0,0.5
0.14795530607074758,0.0,0.390354182,0.36,0.0,0.15520525424135292,0.3929445472452695,0.4,0.0,0.2,0.0,1.0
0.14796197282630433,0.0,0.466918783,0.56,0.0,0.17299452257723774,0.292484928072584,0.30000000000000004,0.0,0.2,0.0,0.5
0.14796863958186107,0.0,0.026006616,0.7466666666666668,0.0,0.18469161104277537,0.4596191726854892,0.4,0.0,0.6000000000000001,0.0,0.5
0.14797530633741782,0.0,0.020932403,0.41333333333333333,0.0,0.13790768970586442,0.5014027338387155,0.4,0.0,0.4,0.0,0.5
0.14798197309297456,0.0,0.0,0.3866666666666667,0.0,0.2665412371416882,0.2387632065898645,0.45,0.0,0.4,0.0,0.0
0.1479886398485313,0.0,0.9999999,0.2,0.0,0.12719139846251398,0.2701008774547842,0.1,0.0,0.2,0.0,0.0
0.14799530660408805,0.0,0.024893364,0.3733333333333333,0.0,0.4414179661368717,0.29845400823733065,0.8,0.0,0.2,0.0,1.0
0.14800197335964477,0.0,0.007361915,0.6666666666666667,0.0,0.12132614027962783,0.3539664537694741,0.2,0.0,0.2,0.0,0.0
0.1480086401152015,0.0,0.649106487,0.5333333333333333,0.0,0.5560581385763025,0.10284725123858414,0.30000000000000004,0.0,0.4,0.0,0.0
0.148021973626315,0.0,0.013805172,0.5466666666666667,0.0,0.16315910494912048,0.35814480988479674,0.75,0.0,0.6000000000000001,0.0,0.0
0.14802864038187175,0.0,0.922103487,0.8266666666666667,0.0,0.028432676122516983,0.24771682683698443,0.30000000000000004,0.0,0.0,0.0,0.0
0.14804197389298523,0.0,0.748770936,0.2666666666666667,0.0,0.17064776330720838,0.22384050617799797,0.55,0.0,0.0,0.0,0.0
0.14804864064854195,0.0,0.023953946,0.5333333333333333,0.0,0.0034401146929183453,0.25070136691935774,0.15000000000000002,0.0,0.0,0.0,0.0
0.14806197415965544,0.0,0.0,0.17333333333333334,0.0,0.7987391417305051,0.08953620247119919,0.45,0.0,0.6000000000000001,0.0,0.0
0.14807530767076893,0.0,0.337321467,0.3733333333333333,0.0,0.17977005560852508,0.29845400823733065,0.35000000000000003,0.0,0.2,0.0,0.5
0.14808197442632567,0.0,0.017945389,0.14666666666666667,0.0,0.003207420064352571,0.30251298274935834,0.30000000000000004,0.0,0.0,0.0,0.0
0.14808864118188242,0.0,0.9999999,0.22666666666666668,0.0,0.6804134115669481,0.14922700411866532,0.25,0.0,0.4,0.0,1.0
0.14810197469299588,0.0,0.005819333,0.5333333333333333,0.0,0.4602389066793099,0.2387632065898645,0.8,0.0,0.4,0.0,0.5
0.14810864144855262,0.0,0.115090353,0.21333333333333332,0.0,0.20781262615418603,0.6267534172983943,0.7000000000000001,0.0,0.4,0.0,0.0
0.14812197495966611,0.0,0.752463146,0.3733333333333333,0.0,0.18394254318112527,0.5969080164746613,0.9,0.0,0.4,0.0,0.0
0.14812864171522286,0.0,0.9999999,0.06666666666666665,0.0,0.2224433183127291,0.05730316958156748,0.25,0.0,0.0,0.0,0.0
0.14814864198189306,0.0,0.9999999,0.21333333333333332,0.0,0.001778714992482745,0.262639527248851,0.0,0.0,0.0,0.0,0.5
0.1481553087374498,0.0,0.19731411,0.21333333333333332,0.0,0.2153087079834265,0.39992837103802303,0.25,0.0,0.2,0.0,0.5
0.14817530900412004,0.0,0.778302589,0.56,0.0,0.16354957061972644,0.44409956425714797,0.30000000000000004,0.0,0.0,0.0,0.0
0.1481819757596768,0.0,0.238464378,0.45333333333333337,0.0,0.17241620117589482,0.7364651107264371,0.6000000000000001,0.0,0.2,0.0,1.0
0.14818864251523353,0.0,0.438961089,0.42666666666666664,0.0,0.38411517465393213,0.1313197636244255,0.65,0.0,0.2,0.0,0.5
0.148201976026347,0.0,0.20057709,0.3866666666666667,0.0,0.1364305791219837,0.4807497164686922,0.55,0.0,0.4,0.0,0.0
0.14820864278190374,0.0,0.486217482,0.2666666666666667,0.0,0.20930707061546766,0.17716229928967947,0.4,0.0,0.0,0.0,1.0
0.14822197629301723,0.0,0.025233746,0.32000000000000006,0.0,0.19705908146613046,0.36309914642153646,0.55,0.0,0.4,0.0,0.0
0.14822864304857397,0.0,0.055135975,0.5066666666666667,0.0,0.21871864886745582,0.36608368650390977,0.6000000000000001,0.0,0.2,0.0,0.5
0.14826197682635767,0.0,0.007744166,0.2666666666666667,0.0,0.30327666109450896,0.2865158479078374,0.9,0.0,0.2,0.0,1.0
0.1482686435819144,0.0,0.092254098,0.9066666666666667,0.0,0.03959700227204042,0.6217393899600072,0.25,0.0,0.0,0.0,0.0
0.14828864384858464,0.0,0.149733669,0.6133333333333334,0.0,0.4424869610369283,0.5242046200680476,0.45,0.0,0.8,0.0,0.0
0.14829531060414136,0.0,0.029477172,0.5866666666666667,0.0,0.16278870878452067,0.7431504805109533,0.25,0.0,0.2,0.0,0.5
0.14832197762636834,0.0,0.0,0.5333333333333333,0.0,0.2959486503133165,0.10147436280069241,0.55,0.0,0.4,0.0,0.0
0.14832864438192508,0.0,0.190967812,0.48,0.0,0.07652646497002008,0.5400823733062735,0.35000000000000003,0.0,0.2,0.0,0.5
0.1483486446485953,0.0,0.019541909,0.68,0.0,0.0035478296928998323,0.3342684892258103,0.35000000000000003,0.0,0.0,0.0,0.0
0.14835531140415203,0.0,0.023444234,0.28,0.0,0.5515024787369412,0.1432579239539187,0.25,0.0,0.4,0.0,0.5
0.14838864518193573,0.0,0.243758541,0.33333333333333337,0.0,0.0794253954887526,0.10266817883364174,0.65,0.0,0.0,0.0,0.0
0.14840197869304922,0.0,0.478490901,0.41333333333333333,0.0,0.5740729038808985,0.16116516444815854,0.75,0.0,0.4,0.0,0.0
0.1484286457152762,0.0,0.542326071,0.28,0.0,0.28481413366378794,0.27392108876022203,0.25,0.0,0.2,0.0,0.5
0.14843531247083291,0.0,0.001839331,0.8,0.0,0.00044588156963490253,0.16116516444815854,0.15000000000000002,0.0,0.0,0.0,0.0
0.1484619794930599,0.0,0.142810197,0.33333333333333337,0.0,0.6133838983801515,0.1344833761117412,0.2,0.0,0.2,0.0,0.5
0.14846864624861664,0.0,0.866513349,0.2666666666666667,0.0,0.1208021177640929,0.2918283292544619,0.4,0.0,0.0,0.0,0.5
0.14848864651528684,0.0,0.033168123,0.3466666666666667,0.0,0.12507502873932003,0.5899241926819078,0.7000000000000001,0.0,0.4,0.0,0.0
0.1484953132708436,0.0,0.069132147,0.41333333333333333,0.0,0.19405187593539733,0.1490479317137229,0.35000000000000003,0.0,0.2,0.0,1.0
0.14852198029307057,0.0,0.9999999,0.22666666666666668,0.0,0.0,0.3342684892258103,0.1,0.0,0.0,0.0,1.0
0.1485286470486273,0.0,0.054989002,0.06666666666666665,0.0,0.02909850512240254,0.2865158479078374,0.15000000000000002,0.0,0.0,0.0,0.0
0.14853531380418403,0.0,0.119044048,0.4933333333333334,0.0,0.4300682669765628,0.5293977198113771,0.6000000000000001,0.0,0.4,0.0,1.0
0.14854198055974077,0.0,0.0,0.24,0.0,0.0,0.2491494060765236,0.15000000000000002,0.0,0.0,0.0,0.0
0.14854864731529752,0.0,0.911005933,0.13333333333333336,0.0,0.08179707107848921,0.34620664955530356,0.30000000000000004,0.0,0.0,0.0,0.0
0.1485753143375245,0.0,0.017920978,0.5733333333333334,0.0,0.18047727190527854,0.2929027636841163,0.30000000000000004,0.0,0.4,0.0,0.5
0.1485953146041947,0.0,0.206978533,0.14666666666666667,0.0,0.18362166592877655,0.3481764460096699,0.35000000000000003,0.0,0.2,0.0,0.0
0.14860198135975144,0.0,0.014419619,0.6133333333333334,0.0,0.004214301201198744,0.29845400823733065,0.55,0.0,0.0,0.0,0.0
0.1486086481153082,0.0,0.893308428,0.52,0.0,0.13304344517905622,0.22795917149167313,0.4,0.0,0.0,0.0,0.0
0.14861531487086493,0.0,0.116050193,0.3866666666666667,0.0,0.1679676656141594,0.5790007759804214,0.8500000000000001,0.0,0.4,0.0,0.0
0.14862864838197842,0.0,0.048950026,0.68,0.0,0.0050746530856662555,0.4178356115322629,0.15000000000000002,0.0,0.0,0.0,0.5
0.14864864864864863,0.0,0.000990182,0.5866666666666667,0.0,0.16494164789472757,0.8953620247119919,0.8,0.0,0.2,0.0,0.5
0.14866198215976212,0.0,0.008971124,0.2666666666666667,0.0,0.0002675689254347808,0.2686086074135976,0.1,0.0,0.0,0.0,0.5
0.14866864891531886,0.0,0.006657629,0.3866666666666667,0.0,0.3915787113545724,0.3959290873276428,0.6000000000000001,0.0,0.4,0.0,0.0
0.14868198242643232,0.0,0.020132662,0.36,0.0,0.047409709477428376,0.6572554169402496,0.25,0.0,0.2,0.0,0.5
0.14868864918198907,0.0,0.000131576,0.3466666666666667,0.0,0.15275006038600572,0.28466543305676595,0.45,0.0,0.2,0.0,0.5
0.14870198269310256,0.0,0.0,0.41333333333333333,0.0,0.29638530493223186,0.35199665731510776,0.4,0.0,0.2,0.0,0.0
0.1487086494486593,0.0,0.102445232,0.6266666666666667,0.0,0.1650560920713906,0.185041485107145,0.45,0.0,0.2,0.0,0.0
0.14871531620421605,0.0,0.007131829,0.56,0.0,0.08524076924616654,0.7610577210051931,0.15000000000000002,0.0,0.2,0.0,0.0
0.1487286497153295,0.0,0.017849537,0.7466666666666668,0.0,0.0020778035621428774,0.4497104996120098,0.2,0.0,0.0,0.0,0.0
0.1487753170042267,0.0,0.0,0.29333333333333333,0.0,0.174707103161078,0.45544081657016655,0.55,0.0,0.4,0.0,1.0
0.14878198375978344,0.0,0.389780511,0.4933333333333334,0.0,0.17453579488226126,0.6002507013669194,0.6000000000000001,0.0,0.4,0.0,0.0
0.14879531727089693,0.0,0.163292516,0.36,0.0,0.24545831652511954,0.19089118366859667,0.25,0.0,0.2,0.0,0.0
0.14880865078201042,0.0,0.032751827,0.6133333333333334,0.0,0.0031612004057066686,0.7958574583656659,0.35000000000000003,0.0,0.0,0.0,0.0
0.14881531753756716,0.0,0.884798909,0.4,0.0,0.27667391336470626,0.23040649435921925,0.5,0.0,0.2,0.0,0.5
0.14882865104868062,0.0,0.012684721,0.44000000000000006,0.0,0.18255162145780665,0.44768101235599594,0.30000000000000004,0.0,0.2,0.0,0.0
0.14883531780423737,0.0,0.933030722,0.33333333333333337,0.0,0.17660661575690537,0.34226705664657076,0.2,0.0,0.2,0.0,0.5
0.1488419845597941,0.0,0.128624896,0.7733333333333334,0.0,0.12958328928181442,0.2387632065898645,0.30000000000000004,0.0,0.4,0.0,0.0
0.14884865131535086,0.0,0.310689311,0.4933333333333334,0.0,0.1096014865773161,0.08356712230645258,0.15000000000000002,0.0,0.0,0.0,0.0
0.1488686515820211,0.0,0.40121899,0.08000000000000002,0.0,0.1815056340192845,0.15519608428341194,0.15000000000000002,0.0,0.0,0.0,0.0
0.1488753183375778,0.0,0.000518126,0.5066666666666667,0.0,0.08698900814370261,0.7709663940786725,0.6000000000000001,0.0,0.2,0.0,0.5
0.14888198509313455,0.0,0.17343208,0.32000000000000006,0.0,0.032573786161468686,0.5969080164746613,0.45,0.0,0.2,0.0,0.0
0.1488886518486913,0.0,0.107431405,0.15999999999999998,0.0,0.20053303654125454,0.1910105652718916,0.25,0.0,0.0,0.0,0.0
0.14889531860424804,0.0,0.453184894,0.5466666666666667,0.0,0.594454007198309,0.13048409240136097,0.30000000000000004,0.0,0.4,0.0,0.5
0.14890198535980478,0.0,0.943865162,0.17333333333333334,0.0,0.2970643724958171,0.3265086850116397,0.45,0.0,0.4,0.0,0.5
0.14890865211536153,0.0,0.168405112,0.44000000000000006,0.0,0.4296476250884139,0.3282994090610637,0.5,0.0,0.2,0.0,0.5
0.148921985626475,0.0,0.003748438,0.5866666666666667,0.0,0.18312946654785153,0.06804751387811138,0.1,0.0,0.0,0.0,0.5
0.14893531913758848,0.0,0.165109998,0.6666666666666667,0.0,0.31421506695440776,0.32835909986271117,0.25,0.0,0.2,0.0,0.0
0.1489553194042587,0.0,0.00077098,0.33333333333333337,0.0,0.2415258067481512,0.15233092580433355,0.4,0.0,0.2,0.0,1.0
0.14896198615981546,0.0,0.011012074,0.4933333333333334,0.0,0.16576620778521087,0.7660120575419328,0.8500000000000001,0.0,0.4,0.0,0.0
0.1489686529153722,0.0,0.405199854,0.4,0.0,0.23434894561957706,0.35516026980242343,0.55,0.0,0.2,0.0,0.0
0.14899531993759915,0.0,0.9999999,0.44000000000000006,0.0,0.14913191546355065,0.2486718796633439,0.35000000000000003,0.0,0.2,0.0,0.5
0.14900865344871264,0.0,0.01575937,0.48,0.0,0.0903494222873558,0.3607712051572853,0.2,0.0,0.4,0.0,0.5
0.14901532020426939,0.0,0.091734483,0.3733333333333333,0.0,0.2823199611654186,0.4626037127678625,0.30000000000000004,0.0,0.6000000000000001,0.0,1.0
0.1490219869598261,0.0,0.578417045,0.5066666666666667,0.0,0.5311423843005368,0.16594042857995583,0.55,0.0,0.4,0.0,0.0
0.14902865371538285,0.0,0.33142939,0.56,0.0,0.27385661092047897,0.2686086074135976,0.65,0.0,0.2,0.0,0.0
0.1490353204709396,0.0,0.237546471,0.3466666666666667,0.0,0.26578785959614465,0.32328538172267657,0.65,0.0,0.2,0.0,0.0
0.14905532073760983,0.0,0.0,0.03999999999999998,0.0,0.0,0.04894645735092223,0.2,0.0,0.0,0.0,0.0
0.1490686542487233,0.0,0.006507868,0.6666666666666667,0.0,0.03819693609439644,0.22390019697964544,0.25,0.0,0.2,0.0,0.0
0.14908198775983678,0.0,0.022176364,0.76,0.0,0.09585031617703534,0.2058138840804632,0.5,0.0,0.0,0.0,0.5
0.14910865478206375,0.0,0.0,0.41333333333333333,0.0,0.008898967336210874,0.20593326568375814,0.1,0.0,0.0,0.0,0.5
0.1491353218042907,0.0,0.021691042,0.2533333333333333,0.0,0.2610922979154613,0.20891780576613145,0.75,0.0,0.2,0.0,1.0
0.14916198882651768,0.0,0.940349488,0.32000000000000006,0.0,0.3931144618206546,0.2387632065898645,0.65,0.0,0.6000000000000001,0.0,0.0
0.1491686555820744,0.0,0.0,0.6266666666666667,0.0,0.05996348807142454,0.29845400823733065,0.30000000000000004,0.0,0.2,0.0,0.0
0.14917532233763114,0.0,0.517616833,0.5866666666666667,0.0,0.40640971740370607,0.4437414194472632,0.5,0.0,0.2,0.0,0.0
0.1491819890931879,0.0,0.065349348,0.6533333333333333,0.0,0.1244808499653837,0.17752044409956427,0.4,0.0,0.0,0.0,0.5
0.14918865584874463,0.0,0.014912395,0.08000000000000002,0.0,0.2581990253246124,0.11938160329493225,0.35000000000000003,0.0,0.0,0.0,0.0
0.14919532260430138,0.0,0.036356813,0.8,0.0,0.014617009198208854,0.12535068345967887,0.6000000000000001,0.0,0.0,0.0,0.0
0.14920198935985812,0.0,0.064501603,0.36,0.0,0.1885948219543641,0.6115322628782904,0.45,0.0,0.4,0.0,1.0
0.1492486566487553,0.0,0.825817418,0.3466666666666667,0.0,0.7946571045292837,0.2387632065898645,0.5,0.0,0.6000000000000001,0.0,1.0
0.14925532340431205,0.0,0.079956642,0.44000000000000006,0.0,0.162030874627199,0.5372172148271952,0.35000000000000003,0.0,0.4,0.0,0.0
0.14927532367098226,0.0,0.022508039,0.5733333333333334,0.0,0.16388952380836994,0.21333492508804394,0.2,0.0,0.2,0.0,0.0
0.14930199069320924,0.0,0.000272721,0.7733333333333334,0.0,0.10132196539604682,0.1432579239539187,0.55,0.0,0.2,0.0,0.0
0.1493153242043227,0.0,0.000249988,0.2666666666666667,0.0,0.1780876078864585,0.23709186414373545,0.2,0.0,0.2,0.0,0.0
0.14932199095987944,0.0,0.515710049,0.4933333333333334,0.0,0.3659306486306153,0.5073718140034621,0.9,0.0,0.2,0.0,1.0
0.14934199122654968,0.0,0.9999999,0.17333333333333334,0.0,0.0,0.0477526413179729,0.05,0.0,0.0,0.0,0.0
0.14934865798210642,0.0,0.163717817,0.5066666666666667,0.0,0.23877808308756576,0.6267534172983943,0.45,0.0,0.2,0.0,0.0
0.14935532473766316,0.0,0.168957904,0.32000000000000006,0.0,0.09293126316191207,0.32328538172267657,0.45,0.0,0.0,0.0,0.0
0.14936865824877663,0.0,0.334929838,0.15999999999999998,0.0,0.08335535269480791,0.2616844744224915,0.4,0.0,0.0,0.0,0.5
0.14938199175989011,0.0,0.373204394,0.2,0.0,0.2352059910244778,0.35814480988479674,0.4,0.0,0.2,0.0,1.0
0.14943532580434404,0.0,0.051277949,0.29333333333333333,0.0,0.11052684863124358,0.5014027338387155,0.25,0.0,0.2,0.0,0.0
0.1494419925599008,0.0,0.260359852,0.08000000000000002,0.0,0.052746439757761124,0.5975646152927834,0.4,0.0,0.0,0.0,0.5
0.14944865931545753,0.0,0.809256812,0.2533333333333333,0.0,0.0643077993747644,0.37945442607294216,0.1,0.0,0.0,0.0,0.0
0.14945532607101428,0.0,0.015984016,0.41333333333333333,0.0,0.16601554560968723,0.679341013549812,0.2,0.0,0.4,0.0,0.5
0.149461992826571,0.0,0.3640159,0.18666666666666665,0.0,0.17541705809725405,0.25893869754670806,0.2,0.0,0.0,0.0,0.5
0.14947532633768448,0.0,0.9999999,0.4,0.0,0.4191738581899737,0.30400525279054497,0.35000000000000003,0.0,0.4,0.0,0.0
0.14948199309324123,0.0,0.223760625,0.33333333333333337,0.0,0.2554261456832621,0.29320121769235363,0.5,0.0,0.4,0.0,0.0
0.14952199362658167,0.0,0.630247603,0.52,0.0,0.8216598820919503,0.18563839312361965,0.7000000000000001,0.0,0.4,0.0,0.0
0.1495286603821384,0.0,0.208055998,0.3466666666666667,0.0,0.3140287720313628,0.78421775204441,0.45,0.0,0.8,0.0,0.0
0.14954866064880865,0.0,0.317108828,0.28,0.0,0.25889946728242474,0.5014027338387155,0.30000000000000004,0.0,0.4,0.0,0.5
0.1495619941599221,0.0,0.034712278,0.30666666666666664,0.0,0.006249513139550865,0.4715573330149824,0.4,0.0,0.0,0.0,1.0
0.14960199469326255,0.0,0.0,0.64,0.0,0.05175469460168158,0.6715215185339939,0.45,0.0,0.2,0.0,0.5
0.14961532820437604,0.0,0.760445198,0.2666666666666667,0.0,0.26409010548105183,0.22682504626037128,0.5,0.0,0.2,0.0,0.5
0.14962199495993278,0.0,0.017344083,0.17333333333333334,0.0,0.21603316602657122,0.40291291112039634,0.55,0.0,0.4,0.0,0.0
0.14962866171548952,0.0,0.021121371,0.29333333333333333,0.0,0.0020094441595103958,0.21458843192264074,0.15000000000000002,0.0,0.0,0.0,0.0
0.14964199522660301,0.0,0.337164008,0.5066666666666667,0.0,0.183535929292974,0.6336775502895005,0.7000000000000001,0.0,0.2,0.0,0.5
0.14965532873771648,0.0,0.417787538,0.32000000000000006,0.0,0.1989615067266208,0.39485465289798843,0.5,0.0,0.4,0.0,0.0
0.14966199549327322,0.0,0.265658724,0.68,0.0,0.3336595098248638,0.27356294395033726,0.45,0.0,0.6000000000000001,0.0,0.0
0.1496753290043867,0.0,0.015478394,0.41333333333333333,0.0,0.1528632303847843,0.3481764460096699,0.65,0.0,0.4,0.0,0.5
0.1496886625155002,0.0,0.143051589,0.33333333333333337,0.0,0.07114038077022466,0.46881155613919895,1.0,0.0,0.0,0.0,0.0
0.14970199602661366,0.0,0.00109081,0.21333333333333332,0.0,0.0995967977893722,0.47054258938697546,0.55,0.0,0.4,0.0,0.0
0.1497219962932839,0.0,0.002719654,0.5466666666666667,0.0,0.3227144958231392,0.4651704172387035,0.5,0.0,0.4,0.0,0.0
0.14972866304884064,0.0,0.053178936,0.24,0.0,0.15871441721190366,0.5969080164746613,0.5,0.0,0.4,0.0,0.0
0.14973532980439738,0.0,0.0,0.4666666666666667,0.0,0.01390858496155177,0.5969080164746613,0.15000000000000002,0.0,0.0,0.0,0.5
0.1497553300710676,0.0,0.136432267,0.2,0.0,0.1099575127130722,0.33826777293619054,1.0,0.0,0.0,0.0,0.0
0.14977533033773782,0.0,0.9999999,0.5333333333333333,0.0,0.25540399750898707,0.2387632065898645,0.25,0.0,0.2,0.0,0.0
0.14978199709329457,0.0,0.001332699,0.44000000000000006,0.0,0.19161567130480645,0.44863606518235544,0.5,0.0,0.4,0.0,0.5
0.14979533060440806,0.0,0.363375467,0.36,0.0,0.36125292002084236,0.477526413179729,1.0,0.0,0.4,0.0,0.5
0.14980199735996477,0.0,0.0,0.4,0.0,0.1598690156696379,0.24365785232495674,0.15000000000000002,0.0,0.2,0.0,0.5
0.14981533087107826,0.0,0.053506869,0.30666666666666664,0.0,0.1924842168274937,0.49740345012833526,0.65,0.0,0.4,0.0,0.0
0.149821997626635,0.0,0.886093166,0.3466666666666667,0.0,0.22177223363015214,0.5372172148271952,0.8500000000000001,0.0,0.6000000000000001,0.0,0.5
0.14982866438219175,0.0,0.014927001,0.72,0.0,0.0014344340550419183,0.6013251357965738,0.1,0.0,0.0,0.0,0.0
0.1498353311377485,0.0,0.321376358,0.7066666666666667,0.0,0.66419899277286,0.27457768757834417,0.55,0.0,0.6000000000000001,0.0,0.0
0.14984199789330524,0.0,0.0,0.56,0.0,0.0,0.14922700411866532,0.2,0.0,0.0,0.0,0.0
0.1498553314044187,0.0,0.085309411,0.28,0.0,0.2810004927605973,0.525279054497702,0.45,0.0,0.4,0.0,1.0
0.14986199815997545,0.0,0.138146546,0.06666666666666665,0.0,0.27006188397161196,0.31337670864919714,0.6000000000000001,0.0,0.4,0.0,0.0
0.14989533193775914,0.0,0.130314251,0.29333333333333333,0.0,0.29169041887895225,0.28890347997373605,0.75,0.0,0.2,0.0,0.0
0.14990866544887263,0.0,0.075771973,0.7333333333333334,0.0,0.15918369524066914,0.32328538172267657,0.55,0.0,0.0,0.0,0.0
0.14991533220442937,0.0,0.025394168,0.22666666666666668,0.0,0.1451479821313027,0.21488688593087807,0.25,0.0,0.0,0.0,0.0
0.14992199895998612,0.0,0.9999999,0.5466666666666667,0.0,0.12734165450455545,0.31833104518593686,0.1,0.0,0.2,0.0,0.0
0.1499353324710996,0.0,0.080094684,0.7333333333333334,0.0,0.3441708354648841,0.19888975108935714,0.30000000000000004,0.0,0.2,0.0,0.0
0.14995533273776981,0.0,0.463458245,0.3466666666666667,0.0,0.16947137676894902,0.9649614994329374,0.75,0.0,0.8,0.0,0.0
0.1499686662488833,0.0,0.318730871,0.5466666666666667,0.0,0.3322281166953021,0.11938160329493225,0.45,0.0,0.2,0.0,0.0
